FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
150824;2200;2,28994;;;
150824;2300;1,40485;;;
150825;0000;0,903847;;;
150825;0100;0,761898;;;
150825;0200;0,686749;;;
150825;0300;0,611599;;;
150825;0400;0,511398;;;
150825;0500;0,327699;;;
150825;0600;0,210799;;;
150825;0700;0,327699;;;
150825;0800;0,227499;;;
150825;0900;0,104416;;;
150825;1000;0,103533;;;
150825;1100;0,177399;;;
150825;1200;0,219149;;;
150825;1300;0,252549;;;
150825;1400;0,277599;;;
150825;1500;0,13565;;;
150825;1600;0,1106;;;
150825;1700;0,10795;;;
150825;1800;0,18575;;;
150825;1900;0,18575;;;
150825;2000;0,336049;;;
150825;2100;0,13565;;;
150825;2200;0,1106;;;
150825;2300;0,13565;;;
150826;0000;0,104416;;;
150826;0100;0,11956;;;
150826;0200;0,1273;;;
150826;0300;0,109422;;;
150826;0400;0,108244;;;
150826;0500;0,177399;;;
150826;0600;0,277599;;;
150826;0700;0,728498;;;
150826;0800;0,461299;;;
150826;0900;0,16905;;;
150826;1000;0,260899;;;
150826;1100;0,269249;;;
150826;1200;0,285949;;;
150826;1300;0,252549;;;
150826;1400;0,152349;;;
150826;1500;0,210799;;;
150826;1600;0,1273;;;
150826;1700;0,194099;;;
150826;1800;0,411199;;;
150826;1900;1,12095;;;
150826;2000;1,4299;;;
150826;2100;1,55515;;;
150826;2200;1,37145;;;
150826;2300;1,38815;;;
150827;0000;0,937248;;;
150827;0100;0,631639;;;
150827;0200;0,294299;;;
150827;0300;0,210799;;;
150827;0400;0,221932;;;
150827;0500;0,544799;;;
150827;0600;1,2963;;;
150827;0700;1,8641;;;
150827;0800;2,05614;;;
150827;0900;1,6804;;;
150827;1000;1,0625;;;
150827;1100;1,40485;;;
150827;1200;1,6303;;;
150827;1300;1,38815;;;
150827;1400;0,837049;;;
150827;1500;0,778598;;;
150827;1600;0,978997;;;
150827;1700;1,42155;;;
150827;1800;1,90585;;;
150827;1900;1,4967;;;
150827;2000;1,8307;;;
150827;2100;2,12294;;;
150827;2200;2,09789;;;
150827;2300;1,58855;;;
150828;0000;1,0458;;;
150828;0100;1,13264;;;
150828;0200;0,928898;;;
150828;0300;0,756332;;;
150828;0400;0,934464;;;
150828;0500;0,903847;;;
150828;0600;1,6971;;;
150828;0700;2,72414;;;
150828;0800;2,7659;;;
150828;0900;2,57384;;;
150828;1000;1,814;;;
150828;1100;1,93925;;;
150828;1200;1,48;;;
150828;1300;1,02075;;;
150828;1400;0,519749;;;
150828;1500;0,277599;;;
150828;1600;0,3277;;;
150828;1700;0,277599;;;
150828;1800;0,244199;;;
150828;1900;0,461298;;;
150828;2000;1,647;;;
150828;2100;2,39014;;;
150828;2200;1,90585;;;
150828;2300;1,73885;;;
150829;0000;2,01439;;;
150829;0100;1,1126;;;
150829;0200;0,795299;;;
150829;0300;0,633865;;;
150829;0400;0,611599;;;
150829;0500;0,477998;;;
150829;0600;0,728498;;;
150829;0700;1,22115;;;
150829;0800;1,6971;;;
150829;0900;1,05415;;;
150829;1000;0,477998;;;
150829;1100;0,494698;;;
150829;1200;0,386149;;;
150829;1300;0,244199;;;
150829;1400;0,235849;;;
150829;1500;0,210799;;;
150829;1600;0,227499;;;
150829;1700;0,285949;;;
150829;1800;0,678398;;;
150829;1900;1,82235;;;
150829;2000;2,9663;;;
150829;2100;3,00805;;;
150829;2200;2,82434;;;
150829;2300;3,02475;;;
150830;0000;2,39849;;;
150830;0100;1,80398;;;
150830;0200;1,23785;;;
150830;0300;1,0458;;;
150830;0400;0,711799;;;
150830;0500;0,628299;;;
150830;0600;0,603249;;;
150830;0700;0,795299;;;
150830;0800;0,937248;;;
150830;0900;0,477998;;;
150830;1000;0,444598;;;
150830;1100;0,427898;;;
150830;1200;0,436248;;;
150830;1300;0,210799;;;
150830;1400;0,106183;;;
150830;1500;0,104416;;;
150830;1600;0,1106;;;
150830;1700;0,144;;;
150830;1800;0,167283;;;
150830;1900;0,427899;;;
150830;2000;1,0291;;;
150830;2100;1,87245;;;
150830;2200;1,88915;;;
150830;2300;0,820349;;;
150831;0000;0,803648;;;
150831;0100;0,461298;;;
150831;0200;0,260899;;;
150831;0300;0,266466;;;
150831;0400;0,277598;;;
150831;0500;0,486349;;;
150831;0600;1,4299;;;
150831;0700;2,87445;;;
150831;0800;2,0645;;;
150831;0900;0,803649;;;
150831;1000;0,436249;;;
150831;1100;0,3277;;;
150831;1200;0,352749;;;
150831;1300;0,327699;;;
150831;1400;0,1273;;;
150831;1500;0,109717;;;
150831;1600;0,117183;;;
150831;1700;0,13565;;;
150831;1800;0,352749;;;
150831;1900;1,22115;;;
150831;2000;1,6303;;;
150831;2100;1,80565;;;
150831;2200;1,2462;;;
150831;2300;0,995699;;;
150901;0000;0,811998;;;
150901;0100;0,551478;;;
150901;0200;0,411199;;;
150901;0300;0,322133;;;
150901;0400;0,255332;;;
150901;0500;0,494699;;;
150901;0600;1,6136;;;
150901;0700;3,12495;;;
150901;0800;2,39014;;;
150901;0900;0,594899;;;
150901;1000;0,411199;;;
150901;1100;0,528098;;;
150901;1200;0,553148;;;
150901;1300;0,327699;;;
150901;1400;;;;
150901;1500;0,103533;;;
150901;1600;0,106183;;;
150901;1700;0,1273;;;
150901;1800;0,319349;;;
150901;1900;0,494699;;;
150901;2000;;;;
150901;2100;1,814;;;
150901;2200;1,67205;;;
150901;2300;0,569848;;;
150902;0000;0,461298;;;
150902;0100;0,280939;;;
150902;0200;0,13565;;;
150902;0300;0,103533;;;
150902;0400;0,109422;;;
150902;0500;0,344399;;;
150902;0600;1,4633;;;
150902;0700;3,12495;;;
150902;0800;1,82235;;;
150902;0900;0,770248;;;
150902;1000;0,427899;;;
150902;1100;0,202449;;;
150902;1200;0,210799;;;
150902;1300;0,142233;;;
150902;1400;0,100883;;;
150902;1500;0,0999998;;;
150902;1600;0,0999998;;;
150902;1700;0,100883;;;
150902;1800;0,18575;;;
150902;1900;0,269249;;;
150902;2000;0,945599;;;
150902;2100;1,87245;;;
150902;2200;1,07085;;;
150902;2300;1,146;;;
150903;0000;0,436249;;;
150903;0100;0,250879;;;
150903;0200;0,13565;;;
150903;0300;0,1106;;;
150903;0400;0,121733;;;
150903;0500;0,310999;;;
150903;0600;1,1126;;;
150903;0700;2,64064;;;
150903;0800;2,32335;;;
150903;0900;1,1293;;;
150903;1000;0,953948;;;
150903;1100;0,352749;;;
150903;1200;0,1273;;;
150903;1300;0,1106;;;
150903;1400;0,117183;;;
150903;1500;;;;
150903;1600;;;;
150903;1700;;;;
150903;1800;0,344399;;;
150903;1900;1,3965;;;
150903;2000;1,6971;;;
150903;2100;1,87245;;;
150903;2200;2,03944;;;
150903;2300;1,35475;;;
150904;0000;0,745198;;;
150904;0100;0,571518;;;
150904;0200;0,285949;;;
150904;0300;0,1106;;;
150904;0400;0,166266;;;
150904;0500;0,436249;;;
150904;0600;1,38815;;;
150904;0700;2,6156;;;
150904;0800;1,5134;;;
150904;0900;0,578198;;;
150904;1000;0,210799;;;
150904;1100;0,235849;;;
150904;1200;0,302649;;;
150904;1300;0,202449;;;
150904;1400;0,193216;;;
150904;1500;0,108833;;;
150904;1600;0,106183;;;
150904;1700;0,1831;;;
150904;1800;0,386149;;;
150904;1900;1,02075;;;
150904;2000;1,23785;;;
150904;2100;2,48199;;;
150904;2200;1,48;;;
150904;2300;2,1814;;;
150905;0000;1,7472;;;
150905;0100;1,19276;;;
150905;0200;0,853748;;;
150905;0300;0,722932;;;
150905;0400;0,500264;;;
150905;0500;0,419549;;;
150905;0600;0,561499;;;
150905;0700;0,928899;;;
150905;0800;1,25455;;;
150905;0900;0,528098;;;
150905;1000;0,544798;;;
150905;1100;0,670049;;;
150905;1200;0,444599;;;
150905;1300;0,302649;;;
150905;1400;0,194099;;;
150905;1500;0,1106;;;
150905;1600;0,1106;;;
150905;1700;0,10795;;;
150905;1800;0,108833;;;
150905;1900;0,1273;;;
150905;2000;0,1106;;;
150905;2100;0,177399;;;
150905;2200;0,16905;;;
150905;2300;0,160699;;;
150906;0000;0,202449;;;
150906;0100;0,1343;;;
150906;0200;0,0999998;;;
150906;0300;0,0999998;;;
150906;0400;0,0999998;;;
150906;0500;0,0999998;;;
150906;0600;0,101766;;;
150906;0700;0,0999998;;;
150906;0800;0,100883;;;
150906;0900;0,101766;;;
150906;1000;0,0999998;;;
150906;1100;0,0999998;;;
150906;1200;0,0999998;;;
150906;1300;0,0999998;;;
150906;1400;0,0999998;;;
150906;1500;0,101766;;;
150906;1600;0,101766;;;
150906;1700;0,108833;;;
150906;1800;0,103533;;;
150906;1900;0,101766;;;
150906;2000;0,0999998;;;
150906;2100;0,0999998;;;
150906;2200;0,0999998;;;
150906;2300;0,0999998;;;
150907;0000;0,0999998;;;
150907;0100;0,0999998;;;
150907;0200;0,0999998;;;
150907;0300;0,0999998;;;
150907;0400;0,0999998;;;
150907;0500;0,10265;;;
150907;0600;0,377799;;;
150907;0700;0,553148;;;
150907;0800;0,477998;;;
150907;0900;0,227499;;;
150907;1000;0,185749;;;
150907;1100;0,202449;;;
150907;1200;0,15235;;;
150907;1300;0,15235;;;
150907;1400;0,115416;;;
150907;1500;0,10265;;;
150907;1600;0,142233;;;
150907;1700;0,177399;;;
150907;1800;0,269249;;;
150907;1900;0,194099;;;
150907;2000;0,160699;;;
150907;2100;0,260899;;;
150907;2200;0,603249;;;
150907;2300;0,695099;;;
150908;0000;0,695099;;;
150908;0100;0,711799;;;
150908;0200;0,511398;;;
150908;0300;0,366666;;;
150908;0400;0,400065;;;
150908;0500;0,544799;;;
150908;0600;1,17105;;;
150908;0700;1,85575;;;
150908;0800;1,1293;;;
150908;0900;0,569848;;;
150908;1000;0,511398;;;
150908;1100;0,394499;;;
150908;1200;0,394499;;;
150908;1300;0,227499;;;
150908;1400;0,277599;;;
150908;1500;0,311;;;
150908;1600;0,361099;;;
150908;1700;0,31935;;;
150908;1800;0,544799;;;
150908;1900;0,686749;;;
150908;2000;0,987348;;;
150908;2100;0,728498;;;
150908;2200;0,862098;;;
150908;2300;0,653348;;;
150909;0000;0,569848;;;
150909;0100;0,551478;;;
150909;0200;0,519748;;;
150909;0300;0,366666;;;
150909;0400;0,1106;;;
150909;0500;0,202449;;;
150909;0600;0,561499;;;
150909;0700;0,953948;;;
150909;0800;0,828698;;;
150909;0900;0,720148;;;
150909;1000;0,452948;;;
150909;1100;0,494699;;;
150909;1200;0,369449;;;
150909;1300;0,294299;;;
150909;1400;0,219149;;;
150909;1500;0,319349;;;
150909;1600;0,244199;;;
150909;1700;0,202449;;;
150909;1800;0,928899;;;
150909;1900;1,42155;;;
150909;2000;1,4466;;;
150909;2100;1,67205;;;
150909;2200;1,45495;;;
150909;2300;1,13765;;;
150910;0000;1,313;;;
150910;0100;1,07252;;;
150910;0200;0,820348;;;
150910;0300;0,310999;;;
150910;0400;0,210799;;;
150910;0500;0,319349;;;
150910;0600;0,628298;;;
150910;0700;1,2629;;;
150910;0800;1,5134;;;
150910;0900;1,35475;;;
150910;1000;1,0291;;;
150910;1100;0,494698;;;
150910;1200;0,344399;;;
150910;1300;0,168166;;;
150910;1400;0,0999998;;;
150910;1500;0,0999998;;;
150910;1600;0,0999998;;;
150910;1700;0,0999998;;;
150910;1800;0,137816;;;
150910;1900;0,327699;;;
150910;2000;1,2462;;;
150910;2100;1,7639;;;
150910;2200;1,7472;;;
150910;2300;1,40485;;;
150911;0000;1,33805;;;
150911;0100;1,0625;;;
150911;0200;0,853747;;;
150911;0300;0,544798;;;
150911;0400;0,299866;;;
150911;0500;0,494699;;;
150911;0600;1,43825;;;
150911;0700;2,46529;;;
150911;0800;1,3464;;;
150911;0900;0,611598;;;
150911;1000;0,486349;;;
150911;1100;0,427899;;;
150911;1200;0,194099;;;
150911;1300;0,158049;;;
150911;1400;0,0999998;;;
150911;1500;0,0999998;;;
150911;1600;0,0999998;;;
150911;1700;0,0999998;;;
150911;1800;0,136933;;;
150911;1900;0,569848;;;
150911;2000;1,4299;;;
150911;2100;1,647;;;
150911;2200;1,55515;;;
150911;2300;1,1126;;;
150912;0000;0,845398;;;
150912;0100;0,681739;;;
150912;0200;0,469648;;;
150912;0300;0,3778;;;
150912;0400;0,311;;;
150912;0500;0,369449;;;
150912;0600;0,761898;;;
150912;0700;1,27125;;;
150912;0800;1,00405;;;
150912;0900;0,645;;;
150912;1000;0,494699;;;
150912;1100;0,444599;;;
150912;1200;0,419549;;;
150912;1300;0,352749;;;
150912;1400;0,227499;;;
150912;1500;0,202449;;;
150912;1600;0,185749;;;
150912;1700;0,18575;;;
150912;1800;0,394499;;;
150912;1900;0,928899;;;
150912;2000;1,95595;;;
150912;2100;1,17105;;;
150912;2200;2,60725;;;
150912;2300;3,65935;;;
150913;0000;3,0999;;;
150913;0100;2,315;;;
150913;0200;1,7472;;;
150913;0300;1,00126;;;
150913;0400;0,611599;;;
150913;0500;0,519748;;;
150913;0600;0,469649;;;
150913;0700;0,561499;;;
150913;0800;0,536448;;;
150913;0900;0,235849;;;
150913;1000;0,219149;;;
150913;1100;0,260899;;;
150913;1200;0,202449;;;
150913;1300;0,177399;;;
150913;1400;0,160699;;;
150913;1500;0,13565;;;
150913;1600;0,1273;;;
150913;1700;0,152349;;;
150913;1800;0,302649;;;
150913;1900;0,736848;;;
150913;2000;1,2629;;;
150913;2100;1,37145;;;
150913;2200;1,2462;;;
150913;2300;1,0458;;;
150914;0000;0,786948;;;
150914;0100;0,300979;;;
150914;0200;0,194099;;;
150914;0300;0,155133;;;
150914;0400;0,311;;;
150914;0500;0,419549;;;
150914;0600;1,1627;;;
150914;0700;2,28159;;;
150914;0800;2,45695;;;
150914;0900;2,38179;;;
150914;1000;1,73885;;;
150914;1100;1,43825;;;
150914;1200;1,0959;;;
150914;1300;0,703448;;;
150914;1400;0,327699;;;
150914;1500;0,235849;;;
150914;1600;0,302649;;;
150914;1700;0,361099;;;
150914;1800;0,394499;;;
150914;1900;0,311;;;
150914;2000;0,569848;;;
150914;2100;0,511398;;;
150914;2200;0,795299;;;
150914;2300;1,0458;;;
150915;0000;1,1961;;;
150915;0100;0,701778;;;
150915;0200;0,519748;;;
150915;0300;0,455731;;;
150915;0400;0,155133;;;
150915;0500;0,13565;;;
150915;0600;0,210799;;;
150915;0700;0,302649;;;
150915;0800;0,235849;;;
150915;0900;0,302649;;;
150915;1000;0,394499;;;
150915;1100;0,302649;;;
150915;1200;0,436248;;;
150915;1300;0,594898;;;
150915;1400;0,628299;;;
150915;1500;0,720149;;;
150915;1600;0,720149;;;
150915;1700;0,369449;;;
150915;1800;0,327699;;;
150915;1900;0,452949;;;
150915;2000;1,18775;;;
150915;2100;1,73885;;;
150915;2200;1,72215;;;
150915;2300;1,67205;;;
150916;0000;1,3631;;;
150916;0100;;;;
150916;0200;;;;
150916;0300;;;;
150916;0400;;;;
150916;0500;;;;
150916;0600;;;;
150916;0700;;;;
150916;0800;;;;
150916;0900;;;;
150916;1000;;;;
150916;1100;;;;
150916;1200;;;;
150916;1300;;;;
150916;1400;;;;
150916;1500;0,19024;;;
150916;1600;0,223596;;;
150916;1700;0,332005;;;
150916;1800;0,507127;;;
150916;1900;0,590519;;;
150916;2000;0,482111;;;
150916;2100;0,532146;;;
150916;2200;0,432075;;;
150916;2300;0,390379;;;
150917;0000;0,256952;;;
150917;0100;0,14512;;;
150917;0200;0,15264;;;
150917;0300;0,0999998;;;
150917;0400;0,0999998;;;
150917;0500;0,12256;;;
150917;0600;0,306987;;;
150917;0700;0,290309;;;
150917;0800;0,415397;;;
150917;0900;0,265292;;;
150917;1000;0,28197;;;
150917;1100;0,256952;;;
150917;1200;0,290309;;;
150917;1300;0,265292;;;
150917;1400;0,168499;;;
150917;1500;0,12256;;;
150917;1600;0,10752;;;
150917;1700;0,11504;;;
150917;1800;0,18272;;;
150917;1900;0,223596;;;
150917;2000;0,240274;;;
150917;2100;0,273631;;;
150917;2200;0,457093;;;
150917;2300;0,457093;;;
150918;0000;0,298648;;;
150918;0100;0,490449;;;
150918;0200;0,67391;;;
150918;0300;0,701708;;;
150918;0400;0,912967;;;
150918;0500;0,999138;;;
150918;0600;0,832355;;;
150918;0700;0,949103;;;
150918;0800;0,632215;;;
150918;0900;0,440414;;;
150918;1000;0,490449;;;
150918;1100;0,540484;;;
150918;1200;0,523806;;;
150918;1300;0,548823;;;
150918;1400;0,590519;;;
150918;1500;0,482111;;;
150918;1600;0,398718;;;
150918;1700;0,390379;;;
150918;1800;0,440414;;;
150918;1900;0,790659;;;
150918;2000;0,98246;;;
150918;2100;1,89977;;;
150918;2200;2,5252;;;
150918;2300;2,25001;;;
150919;0000;1,59956;;;
150919;0100;1,16092;;;
150919;0200;1,13256;;;
150919;0300;0,890729;;;
150919;0400;0,5794;;;
150919;0500;0,57384;;;
150919;0600;0,632215;;;
150919;0700;0,648892;;;
150919;0800;0,607197;;;
150919;0900;0,423736;;;
150919;1000;0,348683;;;
150919;1100;0,373701;;;
150919;1200;0,473771;;;
150919;1300;0,507128;;;
150919;1400;0,540484;;;
150919;1500;0,415397;;;
150919;1600;0,315326;;;
150919;1700;0,290309;;;
150919;1800;0,465432;;;
150919;1900;0,915747;;;
150919;2000;1,19928;;;
150919;2100;0,865711;;;
150919;2200;1,19928;;;
150919;2300;1,38274;;;
150920;0000;1,49115;;;
150920;0100;1,38111;;;
150920;0200;0,97412;;;
150920;0300;0,501568;;;
150920;0400;0,468212;;;
150920;0500;0,665571;;;
150920;0600;0,832355;;;
150920;0700;0,907407;;;
150920;0800;0,849032;;;
150920;0900;0,598858;;;
150920;1000;0,48211;;;
150920;1100;0,415397;;;
150920;1200;0,407057;;;
150920;1300;0,790659;;;
150920;1400;0,740623;;;
150920;1500;0,398718;;;
150920;1600;0,390379;;;
150920;1700;0,38204;;;
150920;1800;0,390379;;;
150920;1900;0,315326;;;
150920;2000;0,440414;;;
150920;2100;0,523806;;;
150920;2200;0,540484;;;
150920;2300;0,38204;;;
150921;0000;0,290309;;;
150921;0100;0,19024;;;
150921;0200;0,19024;;;
150921;0300;0,19024;;;
150921;0400;0,19024;;;
150921;0500;0,231935;;;
150921;0600;0,306987;;;
150921;0700;0,357022;;;
150921;0800;0,223596;;;
150921;0900;0,19024;;;
150921;1000;0,19024;;;
150921;1100;0,206918;;;
150921;1200;0,19024;;;
150921;1300;0,19024;;;
150921;1400;0,198579;;;
150921;1500;0,19024;;;
150921;1600;0,19024;;;
150921;1700;0,19024;;;
150921;1800;0,273631;;;
150921;1900;0,315326;;;
150921;2000;0,357022;;;
150921;2100;0,473771;;;
150921;2200;0,390379;;;
150921;2300;0,248613;;;
150922;0000;0,223596;;;
150922;0100;0,250281;;;
150922;0200;0,290309;;;
150922;0300;0,234715;;;
150922;0400;0,234715;;;
150922;0500;0,290309;;;
150922;0600;0,398718;;;
150922;0700;0,507128;;;
150922;0800;0,507128;;;
150922;0900;0,465432;;;
150922;1000;0,473771;;;
150922;1100;0,49045;;;
150922;1200;0,473771;;;
150922;1300;0,448753;;;
150922;1400;0,440414;;;
150922;1500;0,407057;;;
150922;1600;0,357022;;;
150922;1700;0,38204;;;
150922;1800;0,440414;;;
150922;1900;0,482111;;;
150922;2000;0,482111;;;
150922;2100;0,532146;;;
150922;2200;0,598858;;;
150922;2300;0,632215;;;
150923;0000;0,590519;;;
150923;0100;0,380372;;;
150923;0200;0,398718;;;
150923;0300;0,412617;;;
150923;0400;0,457093;;;
150923;0500;0,607197;;;
150923;0600;1,22429;;;
150923;0700;2,25835;;;
150923;0800;1,3327;;;
150923;0900;0,615537;;;
150923;1000;0,407058;;;
150923;1100;0,215257;;;
150923;1200;0,13008;;;
150923;1300;0,0999998;;;
150923;1400;0,0999998;;;
150923;1500;0,0999998;;;
150923;1600;0,115859;;;
150923;1700;0,10752;;;
150923;1800;0,0999998;;;
150923;1900;0,16768;;;
150923;2000;0,12256;;;
150923;2100;0,1752;;;
150923;2200;0,168499;;;
150923;2300;0,18272;;;
150924;0000;0,14512;;;
150924;0100;0,172192;;;
150924;0200;0,240274;;;
150924;0300;0,223596;;;
150924;0400;0,223596;;;
150924;0500;0,415396;;;
150924;0600;0,849033;;;
150924;0700;0,98246;;;
150924;0800;0,206918;;;
150924;0900;0,183539;;;
150924;1000;0,207737;;;
150924;1100;0,198579;;;
150924;1200;0,265292;;;
150924;1300;0,28197;;;
150924;1400;0,423736;;;
150924;1500;0,432075;;;
150924;1600;0,306987;;;
150924;1700;0,256952;;;
150924;1800;0,440414;;;
150924;1900;0,740623;;;
150924;2000;0,999138;;;
150924;2100;1,54952;;;
150924;2200;1,50783;;;
150924;2300;1,58288;;;
150925;0000;0,98246;;;
150925;0100;0,700596;;;
150925;0200;0,582179;;;
150925;0300;0,479331;;;
150925;0400;0,468212;;;
150925;0500;0,849033;;;
150925;0600;1,69129;;;
150925;0700;2,54188;;;
150925;0800;1,04083;;;
150925;0900;0,57384;;;
150925;1000;0,782319;;;
150925;1100;0,690589;;;
150925;1200;0,682249;;;
150925;1300;0,457092;;;
150925;1400;0,432075;;;
150925;1500;0,365361;;;
150925;1600;0,248614;;;
150925;1700;0,373701;;;
150925;1800;0,448753;;;
150925;1900;1,00748;;;
150925;2000;1,54952;;;
150925;2100;1,59956;;;
150925;2200;1,55786;;;
150925;2300;1,69129;;;
150926;0000;1,30769;;;
150926;0100;1,02082;;;
150926;0200;1,00748;;;
150926;0300;0,912967;;;
150926;0400;1,04639;;;
150926;0500;0,974121;;;
150926;0600;0,999138;;;
150926;0700;1,19094;;;
150926;0800;1,10755;;;
150926;0900;0,824016;;;
150926;1000;0,682249;;;
150926;1100;0,457092;;;
150926;1200;0,373701;;;
150926;1300;0,357022;;;
150926;1400;0,365361;;;
150926;1500;0,348683;;;
150926;1600;0,348683;;;
150926;1700;0,38204;;;
150926;1800;0,423736;;;
150926;1900;0,782319;;;
150926;2000;1,51617;;;
150926;2100;2,06655;;;
150926;2200;2,51686;;;
150926;2300;2,5669;;;
150927;0000;2,55022;;;
150927;0100;1,94146;;;
150927;0200;1,36606;;;
150927;0300;1,12423;;;
150927;0400;1,10199;;;
150927;0500;0,882389;;;
150927;0600;0,732285;;;
150927;0700;0,815676;;;
150927;0800;0,840693;;;
150927;0900;0,515467;;;
150927;1000;0,448753;;;
150927;1100;0,482111;;;
150927;1200;0,507128;;;
150927;1300;0,507128;;;
150927;1400;0,615536;;;
150927;1500;0,598858;;;
150927;1600;0,640553;;;
150927;1700;0,665571;;;
150927;1800;0,615537;;;
150927;1900;0,648892;;;
150927;2000;1,12423;;;
150927;2100;1,5662;;;
150927;2200;1,68295;;;
150927;2300;1,80804;;;
150928;0000;1,74132;;;
150928;0100;1,52117;;;
150928;0200;1,44111;;;
150928;0300;1,45779;;;
150928;0400;1,29101;;;
150928;0500;1,52451;;;
150928;0600;1,79136;;;
150928;0700;2,01651;;;
150928;0800;1,65793;;;
150928;0900;1,17426;;;
150928;1000;0,907407;;;
150928;1100;0,849032;;;
150928;1200;0,698928;;;
150928;1300;0,473771;;;
150928;1400;0,398718;;;
150928;1500;0,415397;;;
150928;1600;0,723946;;;
150928;1700;0,457093;;;
150928;1800;0,473771;;;
150928;1900;0,615536;;;
150928;2000;0,832355;;;
150928;2100;0,974121;;;
150928;2200;1,13256;;;
150928;2300;1,04917;;;
150929;0000;1,09087;;;
150929;0100;0,760638;;;
150929;0200;0,423736;;;
150929;0300;0,401498;;;
150929;0400;0,490449;;;
150929;0500;0,690589;;;
150929;0600;1,28267;;;
150929;0700;2,30005;;;
150929;0800;1,38274;;;
150929;0900;0,757302;;;
150929;1000;0,623876;;;
150929;1100;0,58218;;;
150929;1200;0,498789;;;
150929;1300;0,507128;;;
150929;1400;0,490449;;;
150929;1500;0,340344;;;
150929;1600;0,28197;;;
150929;1700;0,298648;;;
150929;1800;0,390379;;;
150929;1900;0,507128;;;
150929;2000;0,540484;;;
150929;2100;0,990799;;;
150929;2200;1,03249;;;
150929;2300;0,990799;;;
150930;0000;0,798998;;;
150930;0100;0,830687;;;
150930;0200;0,490449;;;
150930;0300;0,401498;;;
150930;0400;0,568281;;;
150930;0500;0,832355;;;
150930;0600;1,758;;;
150930;0700;2,21666;;;
150930;0800;0,87405;;;
150930;0900;0,607197;;;
150930;1000;0,423736;;;
150930;1100;0,365361;;;
150930;1200;0,306987;;;
150930;1300;0,315326;;;
150930;1400;0,306987;;;
150930;1500;0,315326;;;
150930;1600;0,290309;;;
150930;1700;0,298648;;;
150930;1800;0,290309;;;
150930;1900;0,290309;;;
150930;2000;0,373701;;;
150930;2100;0,348683;;;
150930;2200;0,323666;;;
150930;2300;0,390379;;;
151001;0000;0,398718;;;
151001;0100;0,410393;;;
151001;0200;0,398718;;;
151001;0300;0,301428;;;
151001;0400;0,401498;;;
151001;0500;0,407058;;;
151001;0600;0,365361;;;
151001;0700;0,348683;;;
151001;0800;0,315326;;;
151001;0900;0,315326;;;
151001;1000;0,256952;;;
151001;1100;0,206918;;;
151001;1200;0,18272;;;
151001;1300;0,198579;;;
151001;1400;0,215257;;;
151001;1500;0,248613;;;
151001;1600;0,19024;;;
151001;1700;0,265292;;;
151001;1800;0,340344;;;
151001;1900;0,373701;;;
151001;2000;0,298648;;;
151001;2100;0,365361;;;
151001;2200;0,290309;;;
151001;2300;0,206918;;;
151002;0000;0,1752;;;
151002;0100;0,181216;;;
151002;0200;0,19024;;;
151002;0300;0,19024;;;
151002;0400;0,256952;;;
151002;0500;0,507127;;;
151002;0600;1,15758;;;
151002;0700;1,64125;;;
151002;0800;0,765641;;;
151002;0900;0,473771;;;
151002;1000;0,49045;;;
151002;1100;0,632215;;;
151002;1200;0,648892;;;
151002;1300;0,398718;;;
151002;1400;0,340344;;;
151002;1500;0,306987;;;
151002;1600;0,407057;;;
151002;1700;0,465432;;;
151002;1800;0,515467;;;
151002;1900;0,723946;;;
151002;2000;0,965781;;;
151002;2100;1,46613;;;
151002;2200;2,19164;;;
151002;2300;1,9915;;;
151003;0000;1,758;;;
151003;0100;1,29101;;;
151003;0200;1,20762;;;
151003;0300;0,990799;;;
151003;0400;0,846253;;;
151003;0500;1,09921;;;
151003;0600;1,21596;;;
151003;0700;1,42443;;;
151003;0800;0,949103;;;
151003;0900;0,87405;;;
151003;1000;1,03249;;;
151003;1100;1,07419;;;
151003;1200;0,690589;;;
151003;1300;0,448753;;;
151003;1400;0,457093;;;
151003;1500;0,423736;;;
151003;1600;0,373701;;;
151003;1700;0,390379;;;
151003;1800;0,565501;;;
151003;1900;0,58218;;;
151003;2000;0,540483;;;
151003;2100;0,473771;;;
151003;2200;0,38204;;;
151003;2300;0,298648;;;
151004;0000;0,215257;;;
151004;0100;0,19024;;;
151004;0200;0,19024;;;
151004;0300;0,19024;;;
151004;0400;0,19024;;;
151004;0500;0,18272;;;
151004;0600;0,240274;;;
151004;0700;0,298648;;;
151004;0800;0,290309;;;
151004;0900;0,28197;;;
151004;1000;0,290309;;;
151004;1100;0,315326;;;
151004;1200;0,290309;;;
151004;1300;0,28197;;;
151004;1400;0,290309;;;
151004;1500;0,323666;;;
151004;1600;0,348683;;;
151004;1700;0,38204;;;
151004;1800;0,365361;;;
151004;1900;0,432075;;;
151004;2000;0,598858;;;
151004;2100;0,57384;;;
151004;2200;0,390379;;;
151004;2300;0,390379;;;
151005;0000;0,423736;;;
151005;0100;0,450421;;;
151005;0200;0,323666;;;
151005;0300;0,19024;;;
151005;0400;0,19024;;;
151005;0500;0,240274;;;
151005;0600;0,357022;;;
151005;0700;0,523806;;;
151005;0800;0,723946;;;
151005;0900;0,58218;;;
151005;1000;0,557162;;;
151005;1100;0,598858;;;
151005;1200;0,548823;;;
151005;1300;0,490449;;;
151005;1400;0,298648;;;
