FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
180531;2000;29;;;
180531;2100;37;;;
180531;2200;39;;;
180531;2300;52;;;
180601;0000;51;;;
180601;0100;41;;;
180601;0200;25;;;
180601;0300;26;;;
180601;0400;23;;;
180601;0500;23;;;
180601;0600;25;;;
180601;0700;34;;;
180601;0800;45;;;
180601;0900;42;;;
180601;1000;27;;;
180601;1100;32;;;
180601;1200;32;;;
180601;1300;34;;;
180601;1400;42;;;
180601;1500;35;;;
180601;1600;14;;;
180601;1700;26;;;
180601;1800;55;;;
180601;1900;66;;;
180601;2000;73;;;
180601;2100;74;;;
180601;2200;84;;;
180601;2300;76;;;
180602;0000;69;;;
180602;0100;69;;;
180602;0200;53;;;
180602;0300;43;;;
180602;0400;43;;;
180602;0500;39;;;
180602;0600;34;;;
180602;0700;34;;;
180602;0800;37;;;
180602;0900;40;;;
180602;1000;39;;;
180602;1100;48;;;
180602;1200;42;;;
180602;1300;41;;;
180602;1400;45;;;
180602;1500;41;;;
180602;1600;57;;;
180602;1700;46;;;
180602;1800;58;;;
180602;1900;96;;;
180602;2000;100;;;
180602;2100;132;;;
180602;2200;130;;;
180602;2300;126;;;
180603;0000;103;;;
180603;0100;39;;;
180603;0200;27;;;
180603;0300;23;;;
180603;0400;25;;;
180603;0500;26;;;
180603;0600;20;;;
180603;0700;14;;;
180603;0800;14;;;
180603;0900;25;;;
180603;1000;23;;;
180603;1100;23;;;
180603;1200;26;;;
180603;1300;28;;;
180603;1400;30;;;
180603;1500;29;;;
180603;1600;24;;;
180603;1700;27;;;
180603;1800;35;;;
180603;1900;91;;;
180603;2000;65;;;
180603;2100;58;;;
180603;2200;56;;;
180603;2300;48;;;
180604;0000;46;;;
180604;0100;39;;;
180604;0200;36;;;
180604;0300;28;;;
180604;0400;27;;;
180604;0500;26;;;
180604;0600;24;;;
180604;0700;32;;;
180604;0800;44;;;
180604;0900;56;;;
180604;1000;39;;;
180604;1100;43;;;
180604;1200;37;;;
180604;1300;41;;;
180604;1400;53;;;
180604;1500;55;;;
180604;1600;68;;;
180604;1700;80;;;
180604;1800;82;;;
180604;1900;89;;;
180604;2000;123;;;
180604;2100;97;;;
180604;2200;53;;;
180604;2300;39;;;
180605;0000;30;;;
180605;0100;21;;;
180605;0200;12;;;
180605;0300;10;;;
180605;0400;13;;;
180605;0500;13;;;
180605;0600;15;;;
180605;0700;21;;;
180605;0800;34;;;
180605;0900;42;;;
180605;1000;44;;;
180605;1100;63;;;
180605;1200;67;;;
180605;1300;67;;;
180605;1400;73;;;
180605;1500;83;;;
180605;1600;81;;;
180605;1700;51;;;
180605;1800;45;;;
180605;1900;39;;;
180605;2000;44;;;
180605;2100;53;;;
180605;2200;45;;;
180605;2300;47;;;
180606;0000;46;;;
180606;0100;39;;;
180606;0200;30;;;
180606;0300;17;;;
180606;0400;17;;;
180606;0500;11;;;
180606;0600;19;;;
180606;0700;25;;;
180606;0800;34;;;
180606;0900;46;;;
180606;1000;27;;;
180606;1100;31;;;
180606;1200;24;;;
180606;1300;22;;;
180606;1400;15;;;
180606;1500;17;;;
180606;1600;23;;;
180606;1700;33;;;
180606;1800;25;;;
180606;1900;47;;;
180606;2000;43;;;
180606;2100;63;;;
180606;2200;53;;;
180606;2300;47;;;
180607;0000;43;;;
180607;0100;38;;;
180607;0200;29;;;
180607;0300;23;;;
180607;0400;17;;;
180607;0500;14;;;
180607;0600;18;;;
180607;0700;26;;;
180607;0800;34;;;
180607;0900;50;;;
180607;1000;24;;;
180607;1100;22;;;
180607;1200;27;;;
180607;1300;23;;;
180607;1400;21;;;
180607;1500;20;;;
180607;1600;24;;;
180607;1700;32;;;
180607;1800;63;;;
180607;1900;70;;;
180607;2000;88;;;
180607;2100;70;;;
180607;2200;60;;;
180607;2300;54;;;
180608;0000;48;;;
180608;0100;46;;;
180608;0200;33;;;
180608;0300;37;;;
180608;0400;34;;;
180608;0500;33;;;
180608;0600;31;;;
180608;0700;37;;;
180608;0800;45;;;
180608;0900;47;;;
180608;1000;46;;;
180608;1100;28;;;
180608;1200;29;;;
180608;1300;33;;;
180608;1400;48;;;
180608;1500;42;;;
180608;1600;43;;;
180608;1700;60;;;
180608;1800;68;;;
180608;1900;86;;;
180608;2000;94;;;
180608;2100;99;;;
180608;2200;78;;;
180608;2300;67;;;
180609;0000;73;;;
180609;0100;78;;;
180609;0200;72;;;
180609;0300;59;;;
180609;0400;49;;;
180609;0500;45;;;
180609;0600;49;;;
180609;0700;43;;;
180609;0800;38;;;
180609;0900;43;;;
180609;1000;24;;;
180609;1100;23;;;
180609;1200;22;;;
180609;1300;14;;;
180609;1400;13;;;
180609;1500;11;;;
180609;1600;19;;;
180609;1700;11;;;
180609;1800;10;;;
180609;1900;7;;;
180609;2000;4;;;
180609;2100;5;;;
180609;2200;6;;;
180609;2300;5;;;
180610;0000;5;;;
180610;0100;3;;;
180610;0200;1;;;
180610;0300;1;;;
180610;0400;3;;;
180610;0500;9;;;
180610;0600;7;;;
180610;0700;5;;;
180610;0800;6;;;
180610;0900;12;;;
180610;1000;8;;;
180610;1100;6;;;
180610;1200;5;;;
180610;1300;4;;;
180610;1400;3;;;
180610;1500;2;;;
180610;1600;3;;;
180610;1700;3;;;
180610;1800;5;;;
180610;1900;7;;;
180610;2000;6;;;
180610;2100;3;;;
180610;2200;7;;;
180610;2300;6;;;
180611;0000;5;;;
180611;0100;3;;;
180611;0200;1;;;
180611;0300;1;;;
180611;0400;2;;;
180611;0500;1;;;
180611;0600;3;;;
180611;0700;4;;;
180611;0800;6;;;
180611;0900;6;;;
180611;1000;4;;;
180611;1100;1;;;
180611;1200;1;;;
180611;1300;1;;;
180611;1400;5;;;
180611;1500;6;;;
180611;1600;5;;;
180611;1700;7;;;
180611;1800;5;;;
180611;1900;22;;;
180611;2000;22;;;
180611;2100;34;;;
180611;2200;36;;;
180611;2300;25;;;
180612;0000;31;;;
180612;0100;24;;;
180612;0200;17;;;
180612;0300;13;;;
180612;0400;14;;;
180612;0500;10;;;
180612;0600;8;;;
180612;0700;14;;;
180612;0800;25;;;
180612;0900;28;;;
180612;1000;19;;;
180612;1100;17;;;
180612;1200;19;;;
180612;1300;13;;;
180612;1400;18;;;
180612;1500;19;;;
180612;1600;19;;;
180612;1700;18;;;
180612;1800;29;;;
180612;1900;38;;;
180612;2000;51;;;
180612;2100;54;;;
180612;2200;49;;;
180612;2300;44;;;
180613;0000;41;;;
180613;0100;38;;;
180613;0200;23;;;
180613;0300;22;;;
180613;0400;22;;;
180613;0500;23;;;
180613;0600;22;;;
180613;0700;26;;;
180613;0800;41;;;
180613;0900;39;;;
180613;1000;27;;;
180613;1100;17;;;
180613;1200;24;;;
180613;1300;26;;;
180613;1400;30;;;
180613;1500;;;33;
180613;1600;32;;;
180613;1700;25;;;
180613;1800;43;;;
180613;1900;48;;;
180613;2000;69;;;
180613;2100;78;;;
180613;2200;76;;;
180613;2300;54;;;
180614;0000;49;;;
180614;0100;42;;;
180614;0200;38;;;
180614;0300;35;;;
180614;0400;35;;;
180614;0500;22;;;
180614;0600;32;;;
180614;0700;37;;;
180614;0800;51;;;
180614;0900;52;;;
180614;1000;51;;;
180614;1100;50;;;
180614;1200;44;;;
180614;1300;38;;;
180614;1400;43;;;
180614;1500;56;;;
180614;1600;59;;;
180614;1700;49;;;
180614;1800;94;;;
180614;1900;97;;;
180614;2000;77;;;
180614;2100;81;;;
180614;2200;78;;;
180614;2300;74;;;
180615;0000;60;;;
180615;0100;53;;;
180615;0200;48;;;
180615;0300;42;;;
180615;0400;36;;;
180615;0500;37;;;
180615;0600;40;;;
180615;0700;51;;;
180615;0800;61;;;
180615;0900;59;;;
180615;1000;52;;;
180615;1100;53;;;
180615;1200;38;;;
180615;1300;37;;;
180615;1400;47;;;
180615;1500;43;;;
180615;1600;45;;;
180615;1700;55;;;
180615;1800;82;;;
180615;1900;89;;;
180615;2000;87;;;
180615;2100;97;;;
180615;2200;117;;;
180615;2300;101;;;
180616;0000;80;;;
180616;0100;63;;;
180616;0200;48;;;
180616;0300;34;;;
180616;0400;32;;;
180616;0500;27;;;
180616;0600;24;;;
180616;0700;23;;;
180616;0800;31;;;
180616;0900;37;;;
180616;1000;35;;;
180616;1100;35;;;
180616;1200;26;;;
180616;1300;24;;;
180616;1400;27;;;
180616;1500;35;;;
180616;1600;43;;;
180616;1700;35;;;
180616;1800;64;;;
180616;1900;80;;;
180616;2000;80;;;
180616;2100;91;;;
180616;2200;92;;;
180616;2300;79;;;
180617;0000;68;;;
180617;0100;57;;;
180617;0200;45;;;
180617;0300;35;;;
180617;0400;30;;;
180617;0500;20;;;
180617;0600;24;;;
180617;0700;18;;;
180617;0800;18;;;
180617;0900;21;;;
180617;1000;26;;;
180617;1100;25;;;
180617;1200;19;;;
180617;1300;21;;;
180617;1400;27;;;
180617;1500;31;;;
180617;1600;31;;;
180617;1700;47;;;
180617;1800;107;;;
180617;1900;88;;;
180617;2000;83;;;
180617;2100;71;;;
180617;2200;60;;;
180617;2300;52;;;
180618;0000;46;;;
180618;0100;33;;;
180618;0200;26;;;
180618;0300;19;;;
180618;0400;24;;;
180618;0500;24;;;
180618;0600;28;;;
180618;0700;33;;;
180618;0800;42;;;
180618;0900;43;;;
180618;1000;30;;;
180618;1100;20;;;
180618;1200;22;;;
180618;1300;32;;;
180618;1400;28;;;
180618;1500;26;;;
180618;1600;39;;;
180618;1700;51;;;
180618;1800;72;;;
180618;1900;79;;;
180618;2000;63;;;
180618;2100;54;;;
180618;2200;48;;;
180618;2300;49;;;
180619;0000;38;;;
180619;0100;31;;;
180619;0200;26;;;
180619;0300;28;;;
180619;0400;30;;;
180619;0500;33;;;
180619;0600;32;;;
180619;0700;31;;;
180619;0800;49;;;
180619;0900;41;;;
180619;1000;51;;;
180619;1100;64;;;
180619;1200;65;;;
180619;1300;51;;;
180619;1400;54;;;
180619;1500;55;;;
180619;1600;50;;;
180619;1700;56;;;
180619;1800;67;;;
180619;1900;74;;;
180619;2000;90;;;
180619;2100;87;;;
180619;2200;86;;;
180619;2300;78;;;
180620;0000;69;;;
180620;0100;59;;;
180620;0200;44;;;
180620;0300;43;;;
180620;0400;41;;;
180620;0500;36;;;
180620;0600;41;;;
180620;0700;45;;;
180620;0800;54;;;
180620;0900;71;;;
180620;1000;82;;;
180620;1100;68;;;
180620;1200;70;;;
180620;1300;55;;;
180620;1400;34;;;
180620;1500;35;;;
180620;1600;32;;;
180620;1700;40;;;
180620;1800;56;;;
180620;1900;41;;;
180620;2000;34;;;
180620;2100;61;;;
180620;2200;66;;;
180620;2300;63;;;
180621;0000;55;;;
180621;0100;49;;;
180621;0200;45;;;
180621;0300;39;;;
180621;0400;34;;;
180621;0500;31;;;
180621;0600;31;;;
180621;0700;36;;;
180621;0800;48;;;
180621;0900;66;;;
180621;1000;45;;;
180621;1100;49;;;
180621;1200;55;;;
180621;1300;75;;;
180621;1400;73;;;
180621;1500;57;;;
180621;1600;54;;;
180621;1700;66;;;
180621;1800;48;;;
180621;1900;32;;;
180621;2000;96;;;
180621;2100;103;;;
180621;2200;78;;;
180621;2300;72;;;
180622;0000;65;;;
180622;0100;61;;;
180622;0200;55;;;
180622;0300;49;;;
180622;0400;44;;;
180622;0500;40;;;
180622;0600;37;;;
180622;0700;48;;;
180622;0800;55;;;
180622;0900;55;;;
180622;1000;52;;;
180622;1100;59;;;
180622;1200;64;;;
180622;1300;;;;
180622;1400;48;;;
180622;1500;35;;;
180622;1600;32;;;
180622;1700;25;;;
180622;1800;39;;;
180622;1900;55;;;
180622;2000;64;;;
180622;2100;54;;;
180622;2200;45;;;
180622;2300;44;;;
180623;0000;41;;;
180623;0100;50;;;
180623;0200;44;;;
180623;0300;45;;;
180623;0400;52;;;
180623;0500;51;;;
180623;0600;45;;;
180623;0700;44;;;
180623;0800;60;;;
180623;0900;58;;;
180623;1000;55;;;
180623;1100;60;;;
180623;1200;69;;;
180623;1300;76;;;
180623;1400;74;;;
180623;1500;66;;;
180623;1600;70;;;
180623;1700;84;;;
180623;1800;95;;;
180623;1900;121;;;
180623;2000;111;;;
180623;2100;131;;;
180623;2200;142;;;
180623;2300;128;;;
180624;0000;111;;;
180624;0100;89;;;
180624;0200;102;;;
180624;0300;75;;;
180624;0400;81;;;
180624;0500;85;;;
180624;0600;81;;;
180624;0700;73;;;
180624;0800;55;;;
180624;0900;42;;;
180624;1000;51;;;
180624;1100;46;;;
180624;1200;40;;;
180624;1300;41;;;
180624;1400;27;;;
180624;1500;22;;;
180624;1600;30;;;
180624;1700;35;;;
180624;1800;39;;;
180624;1900;61;;;
180624;2000;48;;;
180624;2100;58;;;
180624;2200;57;;;
180624;2300;64;;;
180625;0000;71;;;
180625;0100;54;;;
180625;0200;37;;;
180625;0300;33;;;
180625;0400;49;;;
180625;0500;24;;;
180625;0600;27;;;
180625;0700;36;;;
180625;0800;48;;;
180625;0900;48;;;
180625;1000;60;;;
180625;1100;56;;;
180625;1200;42;;;
180625;1300;41;;;
180625;1400;37;;;
180625;1500;62;;;
180625;1600;55;;;
180625;1700;46;;;
180625;1800;45;;;
180625;1900;47;;;
180625;2000;51;;;
180625;2100;79;;;
180625;2200;77;;;
180625;2300;59;;;
180626;0000;53;;;
180626;0100;46;;;
180626;0200;40;;;
180626;0300;48;;;
180626;0400;45;;;
180626;0500;48;;;
180626;0600;48;;;
180626;0700;52;;;
180626;0800;61;;;
180626;0900;59;;;
180626;1000;60;;;
180626;1100;58;;;
180626;1200;61;;;
180626;1300;62;;;
180626;1400;69;;;
180626;1500;66;;;
180626;1600;73;;;
180626;1700;63;;;
180626;1800;80;;;
180626;1900;74;;;
180626;2000;90;;;
180626;2100;91;;;
180626;2200;81;;;
180626;2300;72;;;
180627;0000;65;;;
180627;0100;67;;;
180627;0200;56;;;
180627;0300;41;;;
180627;0400;35;;;
180627;0500;30;;;
180627;0600;36;;;
180627;0700;46;;;
180627;0800;53;;;
180627;0900;59;;;
180627;1000;48;;;
180627;1100;49;;;
180627;1200;58;;;
180627;1300;44;;;
180627;1400;32;;;
180627;1500;46;;;
180627;1600;28;;;
180627;1700;20;;;
180627;1800;31;;;
180627;1900;50;;;
180627;2000;55;;;
180627;2100;50;;;
180627;2200;58;;;
180627;2300;46;;;
180628;0000;46;;;
180628;0100;42;;;
180628;0200;39;;;
180628;0300;35;;;
180628;0400;30;;;
180628;0500;34;;;
180628;0600;37;;;
180628;0700;39;;;
180628;0800;50;;;
180628;0900;64;;;
180628;1000;76;;;
180628;1100;73;;;
180628;1200;68;;;
180628;1300;60;;;
180628;1400;59;;;
180628;1500;22;;;
180628;1600;23;;;
180628;1700;17;;;
180628;1800;16;;;
180628;1900;20;;;
180628;2000;20;;;
180628;2100;22;;;
180628;2200;22;;;
180628;2300;20;;;
180629;0000;26;;;
180629;0100;24;;;
180629;0200;25;;;
180629;0300;29;;;
180629;0400;29;;;
180629;0500;35;;;
180629;0600;29;;;
180629;0700;30;;;
180629;0800;32;;;
180629;0900;34;;;
180629;1000;29;;;
180629;1100;35;;;
180629;1200;39;;;
180629;1300;54;;;
180629;1400;57;;;
180629;1500;55;;;
180629;1600;80;;;
180629;1700;83;;;
180629;1800;75;;;
180629;1900;83;;;
180629;2000;101;;;
180629;2100;91;;;
180629;2200;91;;;
180629;2300;106;;;
180630;0000;89;;;
180630;0100;74;;;
180630;0200;61;;;
180630;0300;60;;;
180630;0400;53;;;
180630;0500;43;;;
180630;0600;44;;;
180630;0700;45;;;
180630;0800;46;;;
180630;0900;50;;;
180630;1000;66;;;
180630;1100;72;;;
180630;1200;30;;;
180630;1300;27;;;
180630;1400;23;;;
180630;1500;35;;;
180630;1600;34;;;
180630;1700;35;;;
180630;1800;46;;;
180630;1900;50;;;
180630;2000;47;;;
180630;2100;50;;;
180630;2200;56;;;
180630;2300;51;;;
180701;0000;51;;;
180701;0100;46;;;
180701;0200;47;;;
180701;0300;48;;;
180701;0400;52;;;
180701;0500;45;;;
180701;0600;46;;;
180701;0700;41;;;
180701;0800;44;;;
180701;0900;43;;;
180701;1000;44;;;
180701;1100;41;;;
180701;1200;60;;;
180701;1300;65;;;
180701;1400;28;;;
180701;1500;48;;;
180701;1600;35;;;
180701;1700;50;;;
180701;1800;48;;;
180701;1900;52;;;
180701;2000;18;;;
180701;2100;27;;;
180701;2200;27;;;
180701;2300;21;;;
180702;0000;26;;;
180702;0100;25;;;
180702;0200;30;;;
180702;0300;26;;;
180702;0400;23;;;
180702;0500;24;;;
180702;0600;19;;;
180702;0700;13;;;
180702;0800;12;;;
180702;0900;15;;;
180702;1000;16;;;
180702;1100;17;;;
180702;1200;12;;;
180702;1300;8;;;
180702;1400;9;;;
180702;1500;12;;;
180702;1600;9;;;
180702;1700;21;;;
180702;1800;33;;;
180702;1900;53;;;
180702;2000;66;;;
180702;2100;57;;;
180702;2200;46;;;
180702;2300;38;;;
180703;0000;31;;;
180703;0100;24;;;
180703;0200;19;;;
180703;0300;10;;;
180703;0400;11;;;
180703;0500;8;;;
180703;0600;22;;;
180703;0700;24;;;
180703;0800;29;;;
180703;0900;32;;;
180703;1000;44;;;
180703;1100;30;;;
180703;1200;8;;;
180703;1300;11;;;
180703;1400;15;;;
180703;1500;11;;;
180703;1600;10;;;
180703;1700;23;;;
180703;1800;27;;;
180703;1900;47;;;
180703;2000;41;;;
180703;2100;54;;;
180703;2200;62;;;
180703;2300;38;;;
180704;0000;38;;;
180704;0100;25;;;
180704;0200;22;;;
180704;0300;15;;;
180704;0400;19;;;
180704;0500;16;;;
180704;0600;13;;;
180704;0700;19;;;
180704;0800;19;;;
180704;0900;15;;;
180704;1000;27;;;
180704;1100;24;;;
180704;1200;11;;;
180704;1300;7;;;
180704;1400;6;;;
180704;1500;6;;;
180704;1600;8;;;
180704;1700;8;;;
180704;1800;7;;;
180704;1900;8;;;
180704;2000;12;;;
180704;2100;17;;;
180704;2200;14;;;
180704;2300;18;;;
180705;0000;23;;;
180705;0100;18;;;
180705;0200;4;;;
180705;0300;6;;;
180705;0400;6;;;
180705;0500;3;;;
180705;0600;3;;;
180705;0700;8;;;
180705;0800;14;;;
180705;0900;10;;;
180705;1000;10;;;
180705;1100;12;;;
180705;1200;7;;;
180705;1300;8;;;
180705;1400;9;;;
180705;1500;8;;;
180705;1600;5;;;
180705;1700;5;;;
180705;1800;3;;;
180705;1900;4;;;
180705;2000;6;;;
180705;2100;6;;;
180705;2200;16;;;
180705;2300;8;;;
180706;0000;9;;;
180706;0100;11;;;
180706;0200;8;;;
180706;0300;17;;;
180706;0400;14;;;
180706;0500;15;;;
180706;0600;6;;;
180706;0700;3;;;
180706;0800;2;;;
180706;0900;4;;;
180706;1000;8;;;
180706;1100;7;;;
180706;1200;9;;;
180706;1300;8;;;
180706;1400;7;;;
180706;1500;6;;;
180706;1600;7;;;
180706;1700;8;;;
180706;1800;14;;;
180706;1900;19;;;
180706;2000;36;;;
180706;2100;44;;;
180706;2200;56;;;
180706;2300;57;;;
180707;0000;50;;;
180707;0100;48;;;
180707;0200;35;;;
180707;0300;27;;;
180707;0400;17;;;
180707;0500;13;;;
180707;0600;12;;;
180707;0700;12;;;
180707;0800;24;;;
180707;0900;29;;;
180707;1000;18;;;
180707;1100;15;;;
180707;1200;20;;;
180707;1300;22;;;
180707;1400;20;;;
180707;1500;18;;;
180707;1600;25;;;
180707;1700;23;;;
180707;1800;29;;;
180707;1900;56;;;
180707;2000;89;;;
180707;2100;80;;;
180707;2200;80;;;
180707;2300;64;;;
180708;0000;73;;;
180708;0100;64;;;
180708;0200;61;;;
180708;0300;45;;;
180708;0400;33;;;
180708;0500;33;;;
180708;0600;34;;;
180708;0700;28;;;
180708;0800;29;;;
180708;0900;26;;;
180708;1000;30;;;
180708;1100;34;;;
180708;1200;34;;;
180708;1300;39;;;
180708;1400;24;;;
180708;1500;28;;;
180708;1600;23;;;
180708;1700;34;;;
180708;1800;73;;;
180708;1900;89;;;
180708;2000;68;;;
180708;2100;63;;;
180708;2200;62;;;
180708;2300;52;;;
180709;0000;42;;;
180709;0100;34;;;
180709;0200;28;;;
180709;0300;19;;;
180709;0400;16;;;
180709;0500;15;;;
180709;0600;14;;;
180709;0700;30;;;
180709;0800;40;;;
180709;0900;37;;;
180709;1000;39;;;
180709;1100;30;;;
180709;1200;21;;;
180709;1300;22;;;
180709;1400;27;;;
180709;1500;26;;;
180709;1600;20;;;
180709;1700;33;;;
180709;1800;55;;;
180709;1900;92;;;
180709;2000;72;;;
180709;2100;65;;;
180709;2200;55;;;
180709;2300;48;;;
180710;0000;55;;;
180710;0100;41;;;
180710;0200;39;;;
180710;0300;30;;;
180710;0400;37;;;
180710;0500;22;;;
180710;0600;27;;;
180710;0700;30;;;
180710;0800;28;;;
180710;0900;26;;;
180710;1000;24;;;
180710;1100;30;;;
180710;1200;36;;;
180710;1300;46;;;
180710;1400;48;;;
180710;1500;43;;;
180710;1600;43;;;
180710;1700;35;;;
180710;1800;39;;;
180710;1900;46;;;
180710;2000;51;;;
180710;2100;43;;;
180710;2200;47;;;
180710;2300;43;;;
180711;0000;42;;;
180711;0100;40;;;
180711;0200;43;;;
180711;0300;36;;;
180711;0400;38;;;
180711;0500;37;;;
180711;0600;39;;;
180711;0700;40;;;
180711;0800;41;;;
180711;0900;42;;;
180711;1000;51;;;
180711;1100;51;;;
180711;1200;60;;;
180711;1300;59;;;
180711;1400;64;;;
180711;1500;68;;;
180711;1600;79;;;
180711;1700;76;;;
180711;1800;74;;;
180711;1900;75;;;
180711;2000;85;;;
180711;2100;94;;;
180711;2200;88;;;
180711;2300;72;;;
180712;0000;67;;;
180712;0100;58;;;
180712;0200;50;;;
180712;0300;39;;;
180712;0400;48;;;
180712;0500;46;;;
180712;0600;49;;;
180712;0700;57;;;
180712;0800;53;;;
180712;0900;64;;;
180712;1000;74;;;
180712;1100;55;;;
180712;1200;64;;;
180712;1300;70;;;
180712;1400;69;;;
180712;1500;64;;;
180712;1600;68;;;
180712;1700;76;;;
180712;1800;77;;;
180712;1900;101;;;
180712;2000;100;;;
180712;2100;88;;;
180712;2200;83;;;
180712;2300;67;;;
180713;0000;59;;;
180713;0100;50;;;
180713;0200;46;;;
180713;0300;39;;;
180713;0400;29;;;
180713;0500;22;;;
180713;0600;29;;;
180713;0700;28;;;
180713;0800;31;;;
180713;0900;39;;;
180713;1000;35;;;
180713;1100;32;;;
180713;1200;28;;;
180713;1300;29;;;
180713;1400;52;;;
180713;1500;50;;;
180713;1600;43;;;
180713;1700;51;;;
180713;1800;83;;;
180713;1900;90;;;
180713;2000;78;;;
180713;2100;76;;;
180713;2200;79;;;
180713;2300;93;;;
180714;0000;80;;;
180714;0100;57;;;
180714;0200;55;;;
180714;0300;52;;;
180714;0400;43;;;
180714;0500;32;;;
180714;0600;32;;;
180714;0700;29;;;
180714;0800;37;;;
180714;0900;35;;;
180714;1000;45;;;
180714;1100;40;;;
180714;1200;34;;;
180714;1300;29;;;
180714;1400;32;;;
180714;1500;32;;;
180714;1600;26;;;
180714;1700;24;;;
180714;1800;20;;;
180714;1900;27;;;
180714;2000;30;;;
180714;2100;40;;;
180714;2200;55;;;
180714;2300;32;;;
180715;0000;38;;;
180715;0100;28;;;
180715;0200;27;;;
180715;0300;24;;;
180715;0400;37;;;
180715;0500;35;;;
180715;0600;34;;;
180715;0700;26;;;
180715;0800;30;;;
180715;0900;31;;;
180715;1000;31;;;
180715;1100;35;;;
180715;1200;41;;;
180715;1300;37;;;
180715;1400;44;;;
180715;1500;41;;;
180715;1600;37;;;
180715;1700;33;;;
180715;1800;33;;;
180715;1900;34;;;
180715;2000;40;;;
180715;2100;50;;;
180715;2200;44;;;
180715;2300;45;;;
180716;0000;43;;;
180716;0100;47;;;
180716;0200;40;;;
180716;0300;47;;;
180716;0400;42;;;
180716;0500;42;;;
180716;0600;38;;;
180716;0700;38;;;
180716;0800;44;;;
180716;0900;41;;;
180716;1000;47;;;
180716;1100;51;;;
180716;1200;50;;;
180716;1300;53;;;
180716;1400;59;;;
180716;1500;62;;;
180716;1600;58;;;
180716;1700;45;;;
180716;1800;35;;;
180716;1900;64;;;
180716;2000;53;;;
180716;2100;48;;;
180716;2200;18;;;
180716;2300;24;;;
180717;0000;23;;;
180717;0100;21;;;
180717;0200;16;;;
180717;0300;18;;;
180717;0400;16;;;
180717;0500;15;;;
180717;0600;21;;;
180717;0700;19;;;
180717;0800;24;;;
180717;0900;23;;;
180717;1000;25;;;
180717;1100;26;;;
180717;1200;26;;;
180717;1300;26;;;
180717;1400;25;;;
180717;1500;26;;;
180717;1600;20;;;
180717;1700;21;;;
180717;1800;18;;;
180717;1900;15;;;
180717;2000;14;;;
180717;2100;16;;;
180717;2200;17;;;
180717;2300;16;;;
180718;0000;9;;;
180718;0100;9;;;
180718;0200;8;;;
180718;0300;8;;;
180718;0400;13;;;
180718;0500;8;;;
180718;0600;6;;;
180718;0700;8;;;
180718;0800;9;;;
180718;0900;12;;;
180718;1000;11;;;
180718;1100;13;;;
180718;1200;15;;;
180718;1300;14;;;
180718;1400;17;;;
180718;1500;18;;;
180718;1600;16;;;
180718;1700;18;;;
180718;1800;25;;;
180718;1900;29;;;
180718;2000;21;;;
180718;2100;30;;;
180718;2200;23;;;
180718;2300;22;;;
180719;0000;29;;;
180719;0100;36;;;
180719;0200;38;;;
180719;0300;28;;;
180719;0400;18;;;
180719;0500;22;;;
180719;0600;27;;;
180719;0700;47;;;
180719;0800;47;;;
180719;0900;41;;;
180719;1000;34;;;
180719;1100;32;;;
180719;1200;42;;;
180719;1300;35;;;
180719;1400;29;;;
180719;1500;25;;;
180719;1600;16;;;
180719;1700;13;;;
180719;1800;15;;;
180719;1900;23;;;
180719;2000;22;;;
180719;2100;35;;;
180719;2200;57;;;
180719;2300;43;;;
180720;0000;34;;;
180720;0100;30;;;
180720;0200;25;;;
180720;0300;17;;;
180720;0400;25;;;
180720;0500;23;;;
180720;0600;20;;;
180720;0700;21;;;
180720;0800;41;;;
180720;0900;40;;;
180720;1000;20;;;
180720;1100;20;;;
180720;1200;;;;
180720;1300;36;;;
180720;1400;29;;;
180720;1500;23;;;
180720;1600;19;;;
180720;1700;32;;;
180720;1800;60;;;
180720;1900;76;;;
180720;2000;86;;;
180720;2100;67;;;
180720;2200;79;;;
180720;2300;69;;;
180721;0000;67;;;
180721;0100;53;;;
180721;0200;48;;;
180721;0300;40;;;
180721;0400;24;;;
180721;0500;19;;;
180721;0600;22;;;
180721;0700;20;;;
180721;0800;27;;;
180721;0900;29;;;
180721;1000;33;;;
180721;1100;33;;;
180721;1200;20;;;
180721;1300;14;;;
180721;1400;24;;;
180721;1500;19;;;
180721;1600;34;;;
180721;1700;28;;;
180721;1800;41;;;
180721;1900;44;;;
180721;2000;50;;;
180721;2100;48;;;
180721;2200;52;;;
180721;2300;57;;;
180722;0000;62;;;
180722;0100;59;;;
180722;0200;53;;;
180722;0300;46;;;
180722;0400;43;;;
180722;0500;56;;;
180722;0600;53;;;
180722;0700;50;;;
180722;0800;46;;;
180722;0900;39;;;
180722;1000;32;;;
180722;1100;35;;;
180722;1200;30;;;
180722;1300;27;;;
180722;1400;16;;;
180722;1500;8;;;
180722;1600;11;;;
180722;1700;11;;;
180722;1800;15;;;
180722;1900;22;;;
180722;2000;45;;;
180722;2100;44;;;
180722;2200;39;;;
180722;2300;38;;;
180723;0000;32;;;
180723;0100;21;;;
180723;0200;26;;;
180723;0300;24;;;
180723;0400;21;;;
180723;0500;15;;;
180723;0600;16;;;
180723;0700;20;;;
180723;0800;25;;;
180723;0900;29;;;
180723;1000;29;;;
180723;1100;24;;;
180723;1200;20;;;
180723;1300;19;;;
180723;1400;30;;;
180723;1500;25;;;
180723;1600;34;;;
